gene,F517_21h,F517_29h,F517_33h,F517_37h,F517_41h,F517_45h,F517_49h,F517_53h,F517_57h
SCO2124,10.2559465233366,10.6248969718889,9.89397560868658,10.0811135257712,9.93729207414907,10.0183547505218,9.91753783980803,9.96850680483454,10.0696735278068
SCO2125,7.97855158073596,7.55842071326866,7.01122725542325,7.81199898587503,7.7755188349356,7.31288295528436,7.24581676684778,7.25529090185707,7.22988695788337
SCO2126,12.402123828607,12.2916823386715,12.2801585643843,12.2158026119761,12.3387673280816,12.3076435573539,12.3045097742594,12.1737812230998,12.1420715923868
SCO2127,8.23734276280242,8.93172244858845,8.00562454919388,8.94039517216739,9.03754695396218,8.81449345735883,8.74034295436853,8.93827272109352,8.99246632731459
SCO2128,6.62611460738746,6.51657552574091,5.80161855250846,6.47212669148566,6.45212681801406,6.2426448453629,5.92018741822198,6.20945336562895,5.37310681881292
SCO2129,10.6811407839624,10.4532134647435,10.1494648745579,10.0578413402041,10.0562613762456,9.96674576089953,10.052266137014,9.90789211945359,10.02082564822
SCO2130,7.33240957875569,7.42905796959378,7.01122725542325,6.63339891759918,6.60486205815886,6.7630278907524,6.81378119121704,6.66927878665463,6.53051471669878
SCO2131,9.20511442990461,8.90521984262401,9.25108785433691,8.45098209444303,8.62530296458637,8.65979773364375,8.75562943843124,8.71386380181765,8.71976907793977
SCO2132,9.17935622737514,9.21943745420157,9.34651373316563,8.94039517216739,8.78626962764847,8.78844645950754,8.69658121078389,8.84705734609134,8.8230133347235
SCO2133,9.22212403792187,8.76800048342072,8.47167521439204,8.36729339909628,8.65065288121346,8.78263425961453,8.83095528111651,9.02698444109882,8.98852690309608
SCO2134,7.58954711976052,7.29869904147571,7.04439411935845,7.75859337381558,7.51394686718029,7.21161794974227,7.21161794974227,7.24898172981559,7.1632303488683
SCO2135,6.77698127301409,8.00624814766518,8.66059020553453,7.7630278907524,7.4383298205356,6.82159684463338,6.8628095271444,6.60979435370109,6.72489276186563
SCO2136,12.8290179500008,11.9195254796736,11.3193585120418,10.9907343057751,11.2456847425932,11.2768352357493,11.3420746679991,11.3079597229094,11.0870944590915
SCO2137,10.4945222831057,10.0943709759841,9.79640019244597,9.17075965292113,9.02898040113959,8.99921707544565,8.78336206643581,8.84705734609134,8.74520744750834
SCO2138,9.49940300295359,9.10532654202802,8.50316319146705,8.27767485683764,7.96193195916648,7.90153736111431,7.90388184573618,7.57238443464169,7.24898172981559
SCO2139,5.74296433478765,6.06608919045777,6.51131341033549,5.69580826940945,5.77844223014236,5.67869793898703,4.99498192523338,5.20511442990461,5.23095443483987
SCO2140,9.73724734302774,9.8208880777113,9.37985966650555,9.53159806513212,9.52160043972373,9.41139328904885,9.4447848426729,9.40632312840094,9.32267930294437
SCO2141,9.03235190160108,9.06309542503218,8.36291790951897,8.66770293172909,8.69638801425988,8.73075315730105,8.4833679439405,8.61593610431729,8.54303182025524
SCO2142,8.71976907793977,8.23707714648189,8.33836498469804,7.721858701776,8.04621455498282,7.89481776330794,7.7279204545632,8.00718304026138,7.78608807664579
SCO2143,6.81733901063023,6.22881869049588,5.70351911107306,6.37696945844532,5.99246632731459,6.38658105322962,6.2521397647305,6.09216984392787,6.20945336562895
SCO2144,6.50250034052918,5.47031993478003,7.43045255166553,5.51306958223937,5.59991284218713,5.50603203149944,5.1963972128035,6.53051471669878,5.73094180653844
SCO2145,4.30580842952409,4.40750382659344,5.56816725817818,5.60815212809305,5.43370134354388,4.82442843541655,4.68805599368526,5.51306958223937,4.97473324138957
SCO2146,10.0646679264651,9.78517997877424,10.2640515729737,8.42952298008641,8.58120058192496,7.813068573252,8.27224097078701,8.59722491084254,8.41691478651951
SCO2147,11.7165336942614,11.3698396531386,11.3160614961159,10.7986068027431,10.7519159356322,10.7747870596012,10.7457676811731,10.7971210894208,10.7689653892916
SCO2148,13.482345803587,12.9486511348589,13.129211452916,12.9264195502165,12.9301213014116,13.0787067810125,13.0110136623429,13.2122430452384,12.9854071343246
SCO2149,12.7769355942565,12.2545365686405,12.3186055724131,12.325898803348,12.3520740871852,12.4374053123073,12.3751601337139,12.5830827675029,12.407356292152
SCO2150,12.8345807798261,12.328612601157,12.4856895708948,12.2916823386715,12.2801585643843,12.3496498274502,12.3186055724131,12.5354373952678,12.2902748936173
SCO2151,12.5511741872649,11.9488133402211,12.1125119076066,11.7562319808245,11.7117386620555,11.865303679972,12.0236388591601,12.04526669807,11.836357241492
SCO2152,10.1843243805029,10.6413493341642,10.9308194558451,11.2162406244164,11.0245240780367,10.9732987546815,10.8996086801946,10.9134712189428,11.0078838123489
SCO2153,7.09393101815377,6.54432051622381,7.03342300153745,6.58161905764679,6.19201877229293,6.64385618977472,6.47212669148566,6.62286529285875,6.61470984411521
SCO2154,12.4219771362617,11.6494807389686,11.908184099658,11.4800889309261,11.3752808259833,11.4724087929396,11.5767992425835,11.5125210081269,11.4886770095621
SCO2155,13.7503231654531,13.3389065746525,13.5039775287309,13.2883374119866,13.3389065746525,13.4413880293467,13.4413880293467,13.482345803587,13.1989394975633
SCO2156,13.1989394975633,12.802583678549,12.8918680688825,12.405200569392,12.506390235719,12.6195067546872,12.638938647745,12.6067907435627,12.4821637026034
SCO2157,9.84365938536996,9.38574259039841,9.55309593036972,9.27948161354327,9.19680701114197,9.20742111421403,9.45327063401062,9.37913765712812,9.49029378709331
SCO2158,9.96209267827107,9.21755386440007,9.42905796959378,9.54657296795519,9.46295662896379,9.60948657875787,9.45829267878112,9.76441088658372,9.62205181945638
SCO2159,5.30580842952409,5.51306958223937,4.0198995574377,5.85798099512757,5.11547721741994,5.32992088564089,4.99498192523338,5.29768054864069,4.93336280696971
SCO2160,8.43416486002687,8.49652093737252,9.02421623742082,9.74744707803453,9.48213568502723,9.26912667914942,9.40844768991849,9.34651373316563,9.32580513300303
SCO2161,12.7211941497104,13.6683802678114,13.0973006044472,13.5702773873256,13.5039775287309,13.3499722740196,13.3389065746525,13.3843940391159,13.4704611691575
St6G10A.01,12.0236388591601,12.0829990877706,12.8435721528494,13.0862652551521,13.1620066147403,13.1802717910166,13.0472564788189,13.0530773870993,13.2931522918826
SCO2164,12.3830142159094,12.095177217042,11.9976499505459,12.8661949384223,12.4663030953426,12.4248369639308,12.2801585643843,12.5379194054499,12.5354373952678
SCO2165,8.6562262133579,8.44868991880849,8.05166211982249,8.40655934535454,8.29717103246344,8.06877827798541,8.29869904147571,8.21053606364666,8.19420965356574
SCO2166,9.0796329272824,9.00842862207058,9.2807707701306,9.45931776510444,9.33947889161804,9.392555943907,9.27999741442144,9.40419543356744,9.43196182919678
SCO2167,10.4118051934174,10.7227126763064,10.8175166714938,11.5524556337215,11.4724087929396,11.5997062559419,11.6440815932657,11.4768586903955,11.6354662135991
SCO2168,11.9976499505459,12.325898803348,12.5297287800758,13.2931522918826,13.2797878925553,13.3389065746525,13.3156056012408,13.191162054824,13.2541264394493
SCO2169,11.5631962722167,11.107798280168,10.7421222675522,10.5543756717673,10.5216004397237,10.4560120980961,10.6135848559003,10.4524700580429,10.3766077749835
SCO2170,10.588454385732,9.75275230754314,9.38442402062113,9.39755579970073,9.19680701114197,9.22774963150596,9.32267930294437,9.13185696060879,8.93581985276523
SCO2171,8.33390073655344,7.45852053869487,7.28950661719499,6.68805599368526,6.28334563256831,6.09451759878429,6.3497112514009,6.19092208273735,6.28745587763022
SCO2172,10.4598300352603,11.0224448780129,11.0762960145439,11.2566673630077,10.7161525834308,10.460910897509,10.5937542150074,10.5110937384598,10.4010572723429
SCO2173,6.70351911107306,6.57994442595453,6.5331133875441,6.47212669148566,6.73846761933144,6.62123788711271,5.99498192523338,6.40372218605101,6.3497112514009
SCO2174,4.11547721741994,3.67556504950206,5.32192809488736,4.79585928321977,5.46669961910134,4.82442843541655,4.33786963875638,4.99749314438943,4.93336280696971
SCO2175,9.57196327129294,9.21458895995631,9.48269593319585,9.06967352780681,9.19064778003838,9.08952404484337,9.18267022969199,9.10678101845012,9.06967352780681
SCO2176,6.92217141354848,6.9490160712812,7.0815574091779,6.9095597823845,6.89077093024524,7.10619940383193,7.35657423769425,6.90421646131019,7.02729169166774
SCO2177,5.64064663329883,5.10619940383193,4.07800251200127,4.85244281158614,4.11547721741994,4.67556504950206,4.61143471208235,4.49541091574286,4.17880315278877
SCO2178,8.23734276280242,7.87310228215224,7.34478905269617,7.40277522504498,7.45121111183233,7.48739344813897,7.5331133875441,7.53743413063857,7.49629900136087
SCO2179,11.2168805573262,11.1093953865003,11.1487590205192,11.2314212077536,11.3836442989179,11.3079597229094,11.292545318838,11.3783249644349,11.3018137104538
SCO2180,13.5039775287309,13.5780581388596,13.4895553118072,13.9037772624512,13.6494682642494,13.7157832862824,13.5968109380877,13.8694867444975,13.8694867444975
SCO2181,12.5871263807454,12.5449510207917,12.4510679802244,13.0472564788189,12.638938647745,12.5871263807454,12.5379194054499,12.8110401400124,12.8545221225983
SCO2182,10.9796633620742,10.8168058967333,10.7770269503255,11.0319691731094,10.7403429543685,10.7646873267291,10.9176207128322,10.605376626428,10.9163771173402
SCO2183,11.9451186487194,11.753959544943,11.7279677118815,11.8167170252613,11.751311587563,11.7165336942614,11.8318350268849,12.2651917730179,12.2400625142425
SCO2184,8.03219882238815,7.955488469041,7.6574177027918,7.74221585485341,7.72109918870719,7.88060390408824,7.81271213222711,7.93467375212206,7.58329174773664
SCO2185,4.69116190455308,4.0198995574377,2,3.74893823583228,3.84130225398094,4.0198995574377,2.78427130894456,3.03952836418664,3.25633975325979
SCO2186,8.41362792902417,8.54389107879219,7.98299357469431,8.4378676404769,8.67693652584439,8.54860787462691,8.55990813740605,8.55074678538324,8.60835750855334
SCO2187,4.96450131877861,5.36535037517849,5.1743709064735,5.33786963875638,4.69426114321197,4.82442843541655,5.28950661719499,5.1743709064735,4.89077093024524
SCO2188,6.99874711668992,8.0118484373665,7.9962380812038,9.10299632542469,8.90588837601914,9.09539702279256,9.15622355976324,8.80556475550344,9.21418418229429
SCO2189,7.99435343685886,7.0815574091779,5.63742992061529,7.42533248000672,7.26157260281574,7.14522456081399,6.955488469041,6.57490883605723,6.88671271367089
SCO2190,7.44294349584873,7.50073124767613,7.22935292306665,7.66770293172909,7.45121111183233,7.38897397970439,7.19748974980452,7.4378676404769,7.24898172981559
SCO2191,9.11374216604919,7.45852053869487,7.35657423769425,7.38753870015551,7.65025396097288,7.4534992884276,7.61102479730735,7.46851091254816,7.37648719367704
SCO2192,8.20348395878638,9.98053630390067,9.86890827385888,9.27948161354327,8.91355432588953,8.61695719222239,8.4447848426729,8.53094815369795,8.5272597817822
SCO2193,9.2603968654058,9.31766384494372,8.94658141630576,9.34256857250273,9.34256857250273,9.4578368509603,9.54410581348647,9.52377973778297,9.68231188194265
SCO2194,11.363952208591,11.9927023510437,11.6430544698092,12.2071160294406,12.04526669807,12.0214041532231,12.0092065649532,12.0716113320483,12.0849559856398
SCO2195,8.36048133565676,7.74744707803453,6.45760888303048,9.57889679317239,8.8621207254885,8.78536164408216,8.60897347456606,8.8621207254885,9.07592476958141
SCO2196,12.7625204599185,12.5652078826976,12.3621873693527,12.9714836799062,12.6981258523028,12.5471623151159,12.5981300623261,12.5132615339097,12.5132615339097
SCO2197,10.0472754159252,10.0879047757126,9.97297978606629,9.77020503503913,9.82336724004623,9.61614037972165,9.75896343795532,9.8116422804607,9.74146698640115
SCO2198,14.0222714760086,11.1858390211049,12.1552750307309,11.1720107254443,11.4698961486709,11.4293486187156,11.2727593664235,11.3521047479233,11.2032120343598
SCO2199,10.8503604994023,9.9651429443355,9.47618364006379,9.25292819450195,9.33601057526188,9.64865717603855,9.82972273508606,9.39755579970073,9.45646850273168
SCO2200,6.27094416616856,6.04196329310369,5.72489276186563,6.45760888303048,6.79730125739368,6.57658931969615,6.66927878665463,6.55969574211073,6.94836723158468
SCO2201,8.12842401421587,8.29129862617106,6.58161905764679,7.25056161138346,7.60568527931723,7.62652025761954,7.90388184573618,7.68960978494034,7.8461868367782
SCO2202,10.605376626428,10.679968734579,10.3389220456642,10.005156673386,10.2911706993219,10.2066074114057,10.3811824126244,10.2585660338899,10.3500797401963
SCO2203,6.02236781302845,6.16434828386488,5.44294349584873,5.77258950389693,5.92283213947754,6.32992088564089,6.08746284125034,5.77844223014236,6.28745587763022
SCO2204,8.00093894896962,8.19037342517573,8.05166211982249,8.85365610718072,8.60053242348971,8.60527372745567,8.55288252972723,8.77771193650952,8.84705734609134
SCO2205,8.28848161179422,7.50073124767613,6.04439411935845,7.68883309849311,7.5331133875441,7.92117975693419,8.211888294546,8.36632221424582,8.74520744750834
SCO2206,8.55416246035168,8.52029127897973,8.30479494508417,8.47370574961942,8.23282062105338,7.98931564896936,8.09920167770711,7.97345821254751,8.0413549460397
SCO2207,9.25738784269265,8.83324150522285,8.53764982848466,8.60753581122747,8.44960722612974,8.53224768392323,8.40135361707228,8.52356195605701,8.86693544523073
SCO2208,5.83289001416474,5.47031993478003,5.36535037517849,4.85244281158614,4.84409546887262,4.95419631038687,4.813068573252,5.65344223860392,5.01495034146597
SCO2209,7.07562770481337,6.97345821254751,5.24792751344359,6.06129617926887,6.01495034146597,6.09451759878429,5.92018741822198,5.97982211806237,5.83710226545166
SCO2210,14.2528214531903,6.39422448854342,7.56436123065403,7.32692877594573,6.90622252658019,6.92547202135024,6.98489310760979,6.68026183620346,6.86349800009514
SCO2211,14.5541624603517,9.07265368800903,9.07918845127142,8.75470195846301,8.54389107879219,8.62996368722128,8.71080643369935,8.74968323716094,9.13142828877652
SCO2212,7.61102479730735,5.41503749927884,2.54432051622381,4.64385618977472,3.26470322619441,3.86349800009514,3.03952836418664,2.25633975325979,4.36923380966572
SCO2213,8.09598300778879,8.19037342517573,6.66770293172909,7.69542164337447,7.12699120543698,6.3497112514009,6.06608919045777,6.2521397647305,6.41315776606062
SCO2214,6.65821148275179,6.57994442595453,6.62530296458637,6.83429546487588,6.77258950389693,6.40182764206123,6.32992088564089,6.51394686718029,6.9215103848813
SCO2215,6.77698127301409,7.0236003590589,7.6574177027918,7.11894107272351,6.91886323727459,6.77258950389693,7.01680828768655,7.13613668798603,7.38801728534513
SCO2216,7.56139402958275,7.62976135988894,7.04439411935845,7.62449086490779,7.19366224508226,7.50382573799575,7.0413549460397,7.18432438050293,7.27922364393312
SCO2217,8.32543039079367,7.59825932333461,8.25738784269265,8.31288295528435,9.17312187985824,9.14635653030391,9.51295988410292,9.62854679965931,10.6159361043173
SCO2218,5.24792751344359,4.23946593469539,3.95935801550265,5.15650448567999,5.31791503238074,5.24370292758186,5.64705862181307,4.96450131877861,6.22881869049588
SCO2219,8.42066204847272,8.70313454621916,8.3492197865551,8.82725447949531,8.72109918870719,8.57196327129294,8.66770293172909,8.70005433145765,8.79585928321977
SCO2220,7.88128393947245,9.59867288075206,9.79640019244597,9.46443229969566,9.31766384494372,9.22266075483316,9.19475685442225,9.15129848046846,9.25187685902756
SCO2221,5.24792751344359,6.83359291066629,6.60321420527738,6.15425554517643,5.99246632731459,5.76671293756026,5.61470984411521,5.32992088564089,5.29768054864069
SCO2222,4.57826784814715,5.83289001416474,6.37985966650555,5.29564140336709,5.43370134354388,5.41691478651951,5.53397857200235,5.83289001416474,5.37310681881292
SCO2223,7.92613123773863,6.33191218345998,6.48471102708566,6.11316335158169,6.08746284125034,6.30783326500158,6.2521397647305,6.00749453654692,5.79585928321977
SCO2224,6.65821148275179,5.76376565350992,4.90689059560852,5.15650448567999,4.77258950389693,5.13841402869709,5.61470984411521,4.55799545312089,5.06369467531739
SCO2225,9.47280364232669,9.1281375662767,8.65025396097288,9.2045711442492,9.00749453654692,8.83271423651714,8.72735324596895,8.82725447949531,8.83025109804413
SCO2226,7.64465746446396,7.18211842435312,9.7235661456426,7.46216141139287,7.36923380966572,7.77185624083622,7.59660390715655,8.31288295528435,7.97218205586024
SCO2227,5.60815212809305,5.64064663329883,5.6724253419715,5.60815212809305,5.31791503238074,5.50603203149944,5.32593002544486,5.24158598656976,5.37310681881292
SCO2228,5.54088143225704,5.98742193392053,7.54432051622381,7.35657423769425,6.57994442595453,6.85452212259833,6.66927878665463,7.0815574091779,7.01433049396304
SCO2229,5.68026183620346,5.64064663329883,5.45578384162215,6.3497112514009,5.80161855250846,5.1963972128035,5.76081233612057,5.75933340719466,6.19092208273735
SCO2230,6.13841402869709,6.08746284125034,6.16434828386488,6.62205181945638,6.22881869049588,6.20945336562895,6.06608919045777,6.70659194512269,6.78281624574418
SCO2231,6.81733901063023,7.81199898587503,8.53268060066794,9.18267022969199,8.65423820830185,8.66454604854191,8.73395684429387,8.89717318430607,9.10357923251985
SCO2232,10.2499035376409,9.79279029430106,9.93434612749458,9.31036031949406,8.98172582853111,9.05799172275918,9.01959072835788,9.11489909878231,9.1494648745579
SCO2233,10.6497052654714,10.8817512779275,11.0053906302569,11.0784473534789,11.1548181090521,11.3982686524078,11.3752808259833,11.1059085085712,11.3079597229094
SCO2234,9.70217268536555,9.83411985839513,10.2723705871602,9.92283213947754,9.74408632709894,9.77130604886074,9.75433079945894,9.79766152585376,9.7235661456426
SCO2235,10.0597950917951,9.9900251517496,9.82248231390619,10.0533225589752,9.91521546025945,9.92167567044496,10.0396045179538,9.75951835624188,9.82690152657835
SCO2236,9.51109373845979,9.54055859742761,8.97791589223002,9.38514338989102,9.30009829613283,9.48940199597179,9.43648021125547,9.34429590791582,9.42905796959378
SCO2237,9.3562074041861,9.41585911304113,9.27301849440642,9.79838179298849,9.62854679965931,9.6781110401895,9.57679924258352,9.6019770792554,9.68747289025898
SCO2238,10.5130695822394,9.08392248354509,10.0431032528972,9.87839157271616,9.58444059822988,9.3968425945906,9.17409343843901,9.31263089010666,9.2856590861363
SCO2239,8.96048468095694,8.22078137143046,7.71348198494606,8.10037032502973,8.21620693587268,7.95871381141029,7.77698127301409,7.67203239765723,7.65821148275179
SCO2240,9.63722863773518,9.17075965292113,8.86246516742421,8.7279204545632,8.83482215610445,8.47393118833241,8.41503749927884,8.40986232808468,8.19420965356574
SCO2241,11.5972766490857,10.2080988494832,10.2499035376409,10.4125698468052,10.2652894625331,10.1233310892052,10.162601129534,10.2450904838893,10.2092502692619
SCO2242,5.30580842952409,4.90153736111431,4.89077093024524,3.92810708151821,4.30580842952409,3.66296501272243,3.86349800009514,3.80161855250846,3.92810708151821
SCO2243,9.0931974568216,8.78971476292187,8.14890021895739,7.9075583554172,7.99686574927587,7.80377236486304,7.8008998999203,7.53743413063857,7.25738784269265
SCO2244,8.43091711294499,8.4797802640291,9.23042079509238,8.82725447949531,8.60053242348971,8.43370134354388,8.34380259451012,8.63581887070931,8.39231742277876
SCO2245,7.27922364393312,7.31338695355704,6.06129617926887,7.31036031949406,7.30073387261824,6.89616418901546,6.79007693062577,6.42066204847272,6.7630278907524
SCO2246,8.32142707212112,9.28038414409562,9.37032414480331,9.26313876367976,8.92349256294565,8.63581887070931,8.6398431272681,8.5104345220714,8.51394686718029
SCO2247,4.11547721741994,4.40750382659344,3.53051471669878,3.25633975325979,4.11547721741994,3.23946593469539,3.70043971814109,3.4594316186373,3.72489276186563
SCO2248,6.68026183620346,5.80161855250846,5.24792751344359,6.20945336562895,5.11547721741994,4.57826784814715,5.05889368905357,4.63742992061529,4.29768054864069
SCO2249,4.96450131877861,5.10619940383193,3.42998784074482,5.45578384162215,4.91222403991156,4.14295795384204,4.61143471208235,4.17880315278877,4.41503749927884
SCO2250,9.43045255166553,10.1174988102412,10.436595881333,10.7270695580237,10.4539564885711,10.4189067312579,10.3373121712026,10.3274278920347,10.4093909361377
SCO2251,7.21377929103174,8.19912700555908,8.10852445677817,8.58704822472314,8.51131341033549,8.40419543356744,8.52050955495274,8.44524481240129,8.65304408901098
SCO2252,7.92613123773863,8.00624814766518,6.61470984411521,7.65900482620917,7.57490883605723,7.44570463552578,7.27715822476734,7.04984854945056,7.08274043100794
SCO2253,9.07235594886013,10.1036520793497,10.2059289749762,9.78880894570062,9.75433079945894,9.63137918460671,9.54088143225704,9.45931776510444,9.560226671731
SCO2254,6.18211842435312,5.68494338181792,7.28950661719499,7.26157260281574,6.36923380966572,6.2426448453629,6.16434828386488,6.29359937182887,6.3037807481771
